predictions_2,targets_2,predictions_4,targets_4,predictions_8,targets_8,predictions_10,targets_10,predictions_15,targets_15,predictions_20,targets_20,predictions_40,targets_40,predictions_50,targets_50,predictions_100,targets_100
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3,4,3,4,3,4,3,4,3,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,4
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,3,4,3,4,3,4,4,4,4,4,3,4,3,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,2,4,2,4,2,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4
4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6,4,6,4,6,4,6,4,6,4,6,4,6,4,6,4,6,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,5,4,5,4,5,4,5,4,5,4,4,4,4,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,5,4,4,4,5,4,5,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,4,4,5,4,5,4,5,4,5,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4,4,4,4,5,4,4,4,5,4,5,4,5,4,4,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4
